FileName,TranscriptionNuance
./data\9142316714610000251_NaimaF.wav,J'ai j'ai reçu ma nouvelle carte Mastercard la semaine passé je l'ai activé pis là je commande à Reno dépôt puis ils me disent mode de communication pour l'envoi de votre code sécurisé n'est pas à jour par conséquent cette carte ne peut être utilisée pour finaliser la transaction en ligne sécurisé veuillez communiquer avec le service à la clientèle Banque Nationale
./data\9142316714610000251_NajatS.wav,G j'ai reçu ma nouvelle carte Mastercard la semaine passé je l'ai activé pis là je commande à Reno dépôt puis ils me disent mode de communication pour l'envoi de votre code sécurisé n'est pas à jour par conséquent cette carte ne peut être utilisée pour finaliser cette transaction ligne sécurisé veuillez communiquer avec le service à la clientèle Banque Nationale
./data\9142317519360000251_NajatS.wav,Je voudrais savoir ce que mon dépôt été fait à mon compte
./data\9142317519360000251_Natalia2.wav,Je voudrais savoir c'est que mon dépôt a été fait à mon compte
./data\9142332807350000251_Charles.wav,Oui allô dans le fond tantôt moi j'ai fait une demande de cotation de la limite de crédit
./data\9142332807350000251_NajatS.wav,Oui allô dans le fond tantôt moi j'ai fait une demande de montassions de la limite de crédit
./data\9142332807350000251_rima.wav,Oui allô dans le fond tantôt moi j'ai fait une demande de cotation de la limite de crédit
./data\9142333257210000251_Anne-Marie_2.wav,Oui salut moi j'appelle c'est ça j'ai reçu à peu près quatre ou cinq appels de la banque nationale depuis les deux dernières semaines je veux juste habituellement quand je reçois ce genre d'appel-là ils me remercient étant donné que je fais plus confiance à qui me téléphone là pis je me demandais si y'avait quelque chose
./data\9142333257210000251_AwaS.wav,Oui salut moi j'appelle c'est ça j'ai reçu à peu près quatre ou cinq appels de la Banque Nationale depuis les deux dernières semaines je veux juste habituellement quand je reçois ce genre d'appel-là ils me remercient étant donné que je fais plus confiance à qui me téléphone là pis je me demandais s'il y avait quelque chose
./data\9142333257210000251_NajatS.wav,Oui salut moi j'appelle c'est ça j'ai reçu à peu près quatre ou cinq appels de la Banque Nationale depuis les deux dernières semaines je veux juste habituellement quand je reçois ce genre d'appel-là ils me remercient étant donné que je suis plus confiance à qui me téléphone là pis je me demandais si y'avait quelque chose
./data\9142343574830000251_NajatS.wav,Merci c'est qu'est-ce que je veux savoir c'est que je veux de l'argent Nissan à Toronto quelque part en Ontario puis j'ai mon numéro de compte de quelle façon que je procède
./data\9142343574830000251_Natalia2.wav,Qu'est-ce que je veux savoir ce que je veux envoyer de l'argent Nissan à Toronto mot quelque part en Ontario pis j'ai mon numéro de compte de quelle façon que je procède
./data\9142350963190000251_NaimaF.wav,J'ai reçu hier un courriel de support Banque Nationale et ce que je sais pas tellement de fraudes qu'ils disent que est-ce que c'est normal que j'ai reçu ça
./data\9142350963190000251_NajatS.wav,J'ai reçu hier un courriel de support Banque Nationale est-ce que c'est parce qu'y'a tellement de fraude qui disent que est-ce que c'est normal que j'ai reçu ça
./data\9142350963190000251_Natalia3.wav,J'ai reçu hier un courriel de support Banque Nationale est-ce que c'est parce qu'il y a tellement de fraude qui disent que est-ce que c'est normal que j'ai reçu ça
./data\9142353165230000251_Anne-Marie_2.wav,La je vais vous expliquer mon problème pis je vais vous dire ce que j'ai fait maintenant c'est que y'a une transaction qui faut que je fasse puis sur sur mon mon mon ma banque en ligne j'arrive pas à trouver où faut que j'aille pour ça
./data\9142353165230000251_AwaS.wav,La je vais vous expliquer mon problème puis je vais vous dire ce que j'ai fait maintenant c'est que y'a une transaction qui faut que je fasse puis sur sur mon ma banque en ligne j'arrive pas à trouver où faut que j'aille pour ça
./data\9142353165230000251_Charles.wav,La je vous expliquer mon problème pis je vais vous dire qu'est-ce que j'ai fait maintenant c'est que y'a une transaction qui faut que je fasse pis sur sur mon mon mon ma banque en ligne j'arrive pas à trouver où faut que j'aille pour ça
./data\9142358040410000251_Charles.wav,Oui bonjour depuis mars que j'ai des problèmes avec mon financement pour payer mes taxes municipales on envoyé des messages puis tout puis c'est toujours pas réglé en date du 3 juin on est quasiment rendu au deuxième paiement de taxes municipales pis le transfert de fond n'a pas été fait
./data\9142358040410000251_NaimaF.wav,Oui bonjour depuis mars que j'ai des problèmes avec mon financement pour payer mes taxes municipales on a envoyé des messages puis tout puis c'est toujours pas réglé en date du 3 juin on est quasiment rendu au deuxième paiement de taxes municipales pis le transfert de fond n'a pas été fait
./data\9142358040410000251_NajatS.wav,Oui bonjour depuis mars que j'ai des problèmes avec mon financement pour payer mes taxes municipales on envoyé des messages puis tout puis c'est toujours pas arrivé en date du 3 juin on est quasiment rendu au deuxième paiement de taxes municipales pis le transfert des fonds n'a pas été fait
./data\9142359060740000251_AwaS.wav,Moi c'est juste pour une question j'avais fait un virement en date du 28 mai à ma fille qui qui elle fait parti de la caisse populaire Desjardins mais elle a refusé finalement le virement mais là dernièrement aperçu que le virement n'est pas revenu chez moi
./data\9142359060740000251_Charles.wav,Moi c'est juste pour une question j'avais fait un virement en date du 28 mai à ma fille qui qui elle fait partie de la Caisse Populaire Desjardins mais elle a refusé finalement le virement mais là dernièrement on s'est aperçu que le virement n'est pas revenu chez moi
./data\9142359060740000251_NajatS.wav,Moi c'est juste pour une question j'avais fait un virement en date du 28 mai à ma fille qui qui elle fait parti de la caisse populaire Desjardins mais elle a refusé finalement le virement mais là dernièrement on s'est aperçu que le virement n'est pas revenu chez moi
./data\9142361586670000251_NaimaF.wav,Ben j'ai reçu une nouvelle carte à puce je crois elle fonctionne plus MasterCard
./data\9142362048860000251_Charles.wav,Oui c'est pour activer ma nouvelle carte
./data\9142362048860000251_NaimaF.wav,Oui c'est pour activer ma nouvelle carte
./data\9142362048860000251_NajatS.wav,Oui c'est pour activer ma nouvelle carte
./data\9142366987620000251_AwaS.wav,Oui bonjour j'ai fait une demande pour une carte de crédit dans mon compte affaire il y a plusieurs semaines pis j'ai pas de nouvelles
./data\9142366987620000251_Charles.wav,Oui bonjour j'ai fait une demande pour une carte de crédit dans mon compte affaire il y a plusieurs semaines pis j'ai pas de nouvelles
./data\9142366987620000251_NajatS.wav,Oui bonjour j'ai fait une demande pour une carte de crédit dans mon compte affaire y'a plusieurs semaines pis j'ai pas de nouvelles
./data\9142367775480000251_Anne-Marie_2.wav,Fait que là là la MasterCard World élite là j'ai fait un mot j'ai payé le montant total d'habitude on le voit à l'écran là
./data\9142367775480000251_Charles.wav,Fait que la la Mastercard World élite là j'ai fait un bla-bla j'ai payé le montant total d'habitude on le voit à l'écran là
./data\9142367775480000251_NajatS.wav,Figure la la la Mastercard World élite là j'ai fait un j'ai payé le montant dotal d'habitude on voit à l'écran là
./data\9142375717770000251_Anne-Marie_2.wav,Bonjour madame je viens de faire un transfert d'argent cette semaine dans mon compte est levée là intérêt élevé pis y'a eu des frais de 15 $ pourquoi
./data\9142375717770000251_Charles.wav,Bonjour madame je viens de faire un transfert d'argent cette semaine dans mon compte d'élevé là intérêt élevé pis y'a eu des frais de 15 $ pourquoi
./data\9142375717770000251_NajatS.wav,Bonjour madame je ne faire un transfert d'argent cette semaine de mon compte lever là pis y'a eu des frais de 15 $ pourquoi
./data\9142395664400000251_Anne-Marie_2.wav,Mot dans le fond c'est parce que j'essaie de faire des virements sur la à partir de à partir de l'application pis ça dit que je peux pas ajouter de destinataire pis je comprends pas pourquoi
./data\9142395664400000251_NaimaF.wav,Dans le fond c'est parce que j'essaie de faire des virements sur la à partir de à partir de l'application pis ça dit que je ne peux pas ajouter de destinataire pis je comprends pas pourquoi
./data\9142395664400000251_NajatS.wav,Dans le fond c'est parce que j'essaie de faire des virements sur la à partir de à partir de l'application pis ça dit que je peux pas ajouter de destinataire puis je comprends pas pourquoi
./data\9142401943740000251_Anne-Marie_2.wav,Oui bonjour en ce moment je suis avec ma conjointe pis on essaie de faire des transferts entre nos comptes mais on est pas capable parce que c'est des montants excédant 3000 $ c'est juste j'aimerais bien si c'est possible de faire les transferts avec vous parce qu'on a vraiment besoin de faire les les transferts entre ces comptes là
./data\9142401943740000251_Charles.wav,Oui bonjour en ce moment je suis avec ma conjointe et on essaie de faire des transferts entre nos comptes mais on est pas capable parce que c'est des montants excédant 3000 $ c'est juste j'aimerais bien si c'est possible de faire des transferts avec vous parce qu'on a vraiment besoin de faire des les transferts entre les comptes là
./data\9142401943740000251_NajatS.wav,Oui bonjour en ce moment je suis avec ma conjointe pis on essaie de faire des transferts entre nos comptes mais on est pas capable parce que c'est des montants excédant 3000 $ c'est juste j'aimerais bien si c'est possible de faire des transferts avec vous parce qu'on a vraiment besoin de faire les les transferts entre les comptes là
./data\9142402801240000251_AwaS.wav,Oui bonjour j'ai reçu un courriel comme quoi je peux justement réserver mon taux
./data\9142402801240000251_Charles.wav,Oui bonjour j'ai reçu un courriel hier comme quoi je peux justement réserver mon taux
./data\9142402801240000251_NajatS.wav,Oui bonjour j'ai reçu un courriel hier comme quoi je peux justement réserver mon taux
./data\9142412012620010251_Anne-Marie_2.wav,C'est juste que j'essaie de retrouver le l'onglet pas l'onglet mais le choix pour pouvoir choisir ma crédit sur le site sur l'application de la banque en ligne le nombre de choix à choisir pis oui pour cette adresse sur l'application de la banque en ligne pour que je puisse faire les paiements directement de l'application par l'application pis ça fait dans le fond ma carte était inscrite je viens juste d'avoir une nouvelle carte mon ancienne carte était inscrite pis j'avais choisie ma crédit là je retrouve plus ma crédit dans mes choix
./data\9142412012620010251_NaimaF.wav,C'est juste que j'essaie de retrouver le l'onglet pas l'onglet mais le choix pour pouvoir choisir ma crédit sur le site ben sur l'application de la banque en ligne le nombre de choix à choisir puis oui pour cette adresse sur l'application de la banque en ligne pour que je puisse faire les paiements directement de l'application par l'application mais j'essaie dans le fond ma carte était inscrite je viens juste de voir une nouvelle carte mon ancienne carte était inscrite j'avais choisi ma crédit mais là je retrouve plus ma crédit dans les choix
./data\9142412012620010251_NajatS.wav,C'est juste que j'essaie de retrouver le l'onglet pas l'onglet mais le choix pour pouvoir choisir ma crédit sur le site sur l'application de la banque en ligne le nombre de choix à choisir pis oui pour cette adresse sur l'application de la banque on ligne pour que je puisse faire des paiements directement de l'application par l'application essaie dans le fond ma carte était inscrite je viens juste d'avoir une nouvelle carte mon ancienne carte était inscrite et j'avais choisie ma crédit mais là je retrouve plus ma crédit dans les choix
